precinct,office,party_detailed,party_simplified,mode,votes,county_name,county_fips,jurisdiction_name,jurisdiction_fips,candidate,district,dataverse,year,stage,state,special,writein,state_po,state_fips,state_cen,state_ic,date,readme_check,magnitude
PRECINCT #1,US HOUSE,DEMOCRAT,DEMOCRAT,,162,GRANITE,30039,GRANITE,30039,MONICA TRANEL,001,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,US HOUSE,DEMOCRAT,DEMOCRAT,,98,GRANITE,30039,GRANITE,30039,MONICA TRANEL,001,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,US HOUSE,DEMOCRAT,DEMOCRAT,,195,GRANITE,30039,GRANITE,30039,MONICA TRANEL,001,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,US HOUSE,DEMOCRAT,DEMOCRAT,,78,GRANITE,30039,GRANITE,30039,MONICA TRANEL,001,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,US HOUSE,REPUBLICAN,REPUBLICAN,,261,GRANITE,30039,GRANITE,30039,RYAN K ZINKE,001,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,US HOUSE,REPUBLICAN,REPUBLICAN,,335,GRANITE,30039,GRANITE,30039,RYAN K ZINKE,001,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,US HOUSE,REPUBLICAN,REPUBLICAN,,293,GRANITE,30039,GRANITE,30039,RYAN K ZINKE,001,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,US HOUSE,REPUBLICAN,REPUBLICAN,,260,GRANITE,30039,GRANITE,30039,RYAN K ZINKE,001,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,US HOUSE,LIBERTARIAN,LIBERTARIAN,,22,GRANITE,30039,GRANITE,30039,JOHN LAMB,001,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,US HOUSE,LIBERTARIAN,LIBERTARIAN,,18,GRANITE,30039,GRANITE,30039,JOHN LAMB,001,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,US HOUSE,LIBERTARIAN,LIBERTARIAN,,41,GRANITE,30039,GRANITE,30039,JOHN LAMB,001,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,US HOUSE,LIBERTARIAN,LIBERTARIAN,,19,GRANITE,30039,GRANITE,30039,JOHN LAMB,001,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,SUPREME COURT JUSTICE #1,NONPARTISAN,NONPARTISAN,,254,GRANITE,30039,GRANITE,30039,JIM RICE,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,SUPREME COURT JUSTICE #1,NONPARTISAN,NONPARTISAN,,274,GRANITE,30039,GRANITE,30039,JIM RICE,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,SUPREME COURT JUSTICE #1,NONPARTISAN,NONPARTISAN,,322,GRANITE,30039,GRANITE,30039,JIM RICE,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,SUPREME COURT JUSTICE #1,NONPARTISAN,NONPARTISAN,,241,GRANITE,30039,GRANITE,30039,JIM RICE,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,SUPREME COURT JUSTICE #1,NONPARTISAN,NONPARTISAN,,114,GRANITE,30039,GRANITE,30039,BILL DALTON,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,SUPREME COURT JUSTICE #1,NONPARTISAN,NONPARTISAN,,95,GRANITE,30039,GRANITE,30039,BILL DALTON,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,SUPREME COURT JUSTICE #1,NONPARTISAN,NONPARTISAN,,108,GRANITE,30039,GRANITE,30039,BILL DALTON,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,SUPREME COURT JUSTICE #1,NONPARTISAN,NONPARTISAN,,58,GRANITE,30039,GRANITE,30039,BILL DALTON,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,SUPREME COURT JUSTICE #2,NONPARTISAN,NONPARTISAN,,220,GRANITE,30039,GRANITE,30039,INGRID GUSTAFSON,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,SUPREME COURT JUSTICE #2,NONPARTISAN,NONPARTISAN,,141,GRANITE,30039,GRANITE,30039,INGRID GUSTAFSON,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,SUPREME COURT JUSTICE #2,NONPARTISAN,NONPARTISAN,,254,GRANITE,30039,GRANITE,30039,INGRID GUSTAFSON,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,SUPREME COURT JUSTICE #2,NONPARTISAN,NONPARTISAN,,117,GRANITE,30039,GRANITE,30039,INGRID GUSTAFSON,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,SUPREME COURT JUSTICE #2,NONPARTISAN,NONPARTISAN,,205,GRANITE,30039,GRANITE,30039,JAMES BROWN,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,SUPREME COURT JUSTICE #2,NONPARTISAN,NONPARTISAN,,277,GRANITE,30039,GRANITE,30039,JAMES BROWN,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,SUPREME COURT JUSTICE #2,NONPARTISAN,NONPARTISAN,,233,GRANITE,30039,GRANITE,30039,JAMES BROWN,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,SUPREME COURT JUSTICE #2,NONPARTISAN,NONPARTISAN,,223,GRANITE,30039,GRANITE,30039,JAMES BROWN,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,STATE SENATE,DEMOCRAT,DEMOCRAT,,180,GRANITE,30039,GRANITE,30039,JESSE JAMES MULLEN,039,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,STATE SENATE,DEMOCRAT,DEMOCRAT,,107,GRANITE,30039,GRANITE,30039,JESSE JAMES MULLEN,039,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,STATE SENATE,DEMOCRAT,DEMOCRAT,,193,GRANITE,30039,GRANITE,30039,JESSE JAMES MULLEN,039,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,STATE SENATE,DEMOCRAT,DEMOCRAT,,80,GRANITE,30039,GRANITE,30039,JESSE JAMES MULLEN,039,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,STATE SENATE,REPUBLICAN,REPUBLICAN,,262,GRANITE,30039,GRANITE,30039,TERRY VERMEIRE,039,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,STATE SENATE,REPUBLICAN,REPUBLICAN,,335,GRANITE,30039,GRANITE,30039,TERRY VERMEIRE,039,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,STATE SENATE,REPUBLICAN,REPUBLICAN,,324,GRANITE,30039,GRANITE,30039,TERRY VERMEIRE,039,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,STATE SENATE,REPUBLICAN,REPUBLICAN,,271,GRANITE,30039,GRANITE,30039,TERRY VERMEIRE,039,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,STATE HOUSE,DEMOCRAT,DEMOCRAT,,161,GRANITE,30039,GRANITE,30039,SARA NOVAK,077,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,STATE HOUSE,DEMOCRAT,DEMOCRAT,,102,GRANITE,30039,GRANITE,30039,SARA NOVAK,077,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,STATE HOUSE,DEMOCRAT,DEMOCRAT,,199,GRANITE,30039,GRANITE,30039,SARA NOVAK,077,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,STATE HOUSE,DEMOCRAT,DEMOCRAT,,75,GRANITE,30039,GRANITE,30039,SARA NOVAK,077,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,STATE HOUSE,REPUBLICAN,REPUBLICAN,,281,GRANITE,30039,GRANITE,30039,JOHN FITZPATRICK,077,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,STATE HOUSE,REPUBLICAN,REPUBLICAN,,342,GRANITE,30039,GRANITE,30039,JOHN FITZPATRICK,077,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,STATE HOUSE,REPUBLICAN,REPUBLICAN,,325,GRANITE,30039,GRANITE,30039,JOHN FITZPATRICK,077,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,STATE HOUSE,REPUBLICAN,REPUBLICAN,,278,GRANITE,30039,GRANITE,30039,JOHN FITZPATRICK,077,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,COUNTY COMMISSIONER,REPUBLICAN,REPUBLICAN,,227,GRANITE,30039,GRANITE,30039,SCOTT C ADLER,002,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,COUNTY COMMISSIONER,REPUBLICAN,REPUBLICAN,,233,GRANITE,30039,GRANITE,30039,SCOTT C ADLER,002,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,COUNTY COMMISSIONER,REPUBLICAN,REPUBLICAN,,288,GRANITE,30039,GRANITE,30039,SCOTT C ADLER,002,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,COUNTY COMMISSIONER,REPUBLICAN,REPUBLICAN,,206,GRANITE,30039,GRANITE,30039,SCOTT C ADLER,002,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,COUNTY COMMISSIONER,INDEPENDENT,OTHER,,210,GRANITE,30039,GRANITE,30039,GAIL JUNE LEEPER,002,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,COUNTY COMMISSIONER,INDEPENDENT,OTHER,,210,GRANITE,30039,GRANITE,30039,GAIL JUNE LEEPER,002,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,COUNTY COMMISSIONER,INDEPENDENT,OTHER,,226,GRANITE,30039,GRANITE,30039,GAIL JUNE LEEPER,002,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,COUNTY COMMISSIONER,INDEPENDENT,OTHER,,148,GRANITE,30039,GRANITE,30039,GAIL JUNE LEEPER,002,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,COUNTY CLERK AND RECORDER/ASSESSOR/SURVEYOR,INDEPENDENT,OTHER,,393,GRANITE,30039,GRANITE,30039,SARAH E GRAHAM,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,COUNTY CLERK AND RECORDER/ASSESSOR/SURVEYOR,INDEPENDENT,OTHER,,387,GRANITE,30039,GRANITE,30039,SARAH E GRAHAM,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,COUNTY CLERK AND RECORDER/ASSESSOR/SURVEYOR,INDEPENDENT,OTHER,,472,GRANITE,30039,GRANITE,30039,SARAH E GRAHAM,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,COUNTY CLERK AND RECORDER/ASSESSOR/SURVEYOR,INDEPENDENT,OTHER,,323,GRANITE,30039,GRANITE,30039,SARAH E GRAHAM,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,COUNTY SHERIFF/CORONER,REPUBLICAN,REPUBLICAN,,419,GRANITE,30039,GRANITE,30039,SCOTT DUNKERSON,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,COUNTY SHERIFF/CORONER,REPUBLICAN,REPUBLICAN,,402,GRANITE,30039,GRANITE,30039,SCOTT DUNKERSON,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,COUNTY SHERIFF/CORONER,REPUBLICAN,REPUBLICAN,,489,GRANITE,30039,GRANITE,30039,SCOTT DUNKERSON,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,COUNTY SHERIFF/CORONER,REPUBLICAN,REPUBLICAN,,346,GRANITE,30039,GRANITE,30039,SCOTT DUNKERSON,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,COUNTY ATTORNEY,REPUBLICAN,REPUBLICAN,,381,GRANITE,30039,GRANITE,30039,BLAINE COOPER BRADSHAW,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,COUNTY ATTORNEY,REPUBLICAN,REPUBLICAN,,372,GRANITE,30039,GRANITE,30039,BLAINE COOPER BRADSHAW,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,COUNTY ATTORNEY,REPUBLICAN,REPUBLICAN,,456,GRANITE,30039,GRANITE,30039,BLAINE COOPER BRADSHAW,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,COUNTY ATTORNEY,REPUBLICAN,REPUBLICAN,,317,GRANITE,30039,GRANITE,30039,BLAINE COOPER BRADSHAW,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,COUNTY TREASURER/SUPER OF SCHOOLS/PUBLIC ADMIN,DEMOCRAT,DEMOCRAT,,382,GRANITE,30039,GRANITE,30039,VICKI HARDING,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,COUNTY TREASURER/SUPER OF SCHOOLS/PUBLIC ADMIN,DEMOCRAT,DEMOCRAT,,365,GRANITE,30039,GRANITE,30039,VICKI HARDING,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,COUNTY TREASURER/SUPER OF SCHOOLS/PUBLIC ADMIN,DEMOCRAT,DEMOCRAT,,446,GRANITE,30039,GRANITE,30039,VICKI HARDING,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,COUNTY TREASURER/SUPER OF SCHOOLS/PUBLIC ADMIN,DEMOCRAT,DEMOCRAT,,294,GRANITE,30039,GRANITE,30039,VICKI HARDING,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,JUSTICE OF THE PEACE,NONPARTISAN,NONPARTISAN,,264,GRANITE,30039,GRANITE,30039,DEBBIE E FRATZKE,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,JUSTICE OF THE PEACE,NONPARTISAN,NONPARTISAN,,287,GRANITE,30039,GRANITE,30039,DEBBIE E FRATZKE,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,JUSTICE OF THE PEACE,NONPARTISAN,NONPARTISAN,,324,GRANITE,30039,GRANITE,30039,DEBBIE E FRATZKE,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,JUSTICE OF THE PEACE,NONPARTISAN,NONPARTISAN,,263,GRANITE,30039,GRANITE,30039,DEBBIE E FRATZKE,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,JUSTICE OF THE PEACE,NONPARTISAN,NONPARTISAN,,137,GRANITE,30039,GRANITE,30039,JASON W AARON,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,JUSTICE OF THE PEACE,NONPARTISAN,NONPARTISAN,,109,GRANITE,30039,GRANITE,30039,JASON W AARON,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,JUSTICE OF THE PEACE,NONPARTISAN,NONPARTISAN,,146,GRANITE,30039,GRANITE,30039,JASON W AARON,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,JUSTICE OF THE PEACE,NONPARTISAN,NONPARTISAN,,83,GRANITE,30039,GRANITE,30039,JASON W AARON,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,CONSTITUTIONAL AMENDMENT NO. 48,,,,352,GRANITE,30039,GRANITE,30039,YES,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,CONSTITUTIONAL AMENDMENT NO. 48,,,,362,GRANITE,30039,GRANITE,30039,YES,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,CONSTITUTIONAL AMENDMENT NO. 48,,,,422,GRANITE,30039,GRANITE,30039,YES,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,CONSTITUTIONAL AMENDMENT NO. 48,,,,258,GRANITE,30039,GRANITE,30039,YES,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,CONSTITUTIONAL AMENDMENT NO. 48,,,,66,GRANITE,30039,GRANITE,30039,NO,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,CONSTITUTIONAL AMENDMENT NO. 48,,,,68,GRANITE,30039,GRANITE,30039,NO,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,CONSTITUTIONAL AMENDMENT NO. 48,,,,85,GRANITE,30039,GRANITE,30039,NO,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,CONSTITUTIONAL AMENDMENT NO. 48,,,,67,GRANITE,30039,GRANITE,30039,NO,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,LEGISLATIVE REFERENDUM NO. 131,,,,216,GRANITE,30039,GRANITE,30039,YES,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,LEGISLATIVE REFERENDUM NO. 131,,,,282,GRANITE,30039,GRANITE,30039,YES,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,LEGISLATIVE REFERENDUM NO. 131,,,,274,GRANITE,30039,GRANITE,30039,YES,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,LEGISLATIVE REFERENDUM NO. 131,,,,203,GRANITE,30039,GRANITE,30039,YES,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,LEGISLATIVE REFERENDUM NO. 131,,,,212,GRANITE,30039,GRANITE,30039,NO,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,LEGISLATIVE REFERENDUM NO. 131,,,,153,GRANITE,30039,GRANITE,30039,NO,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,LEGISLATIVE REFERENDUM NO. 131,,,,239,GRANITE,30039,GRANITE,30039,NO,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,LEGISLATIVE REFERENDUM NO. 131,,,,139,GRANITE,30039,GRANITE,30039,NO,,STATE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,ALLOW ADULT-USE RECREATIONAL DISPENSARIES,,,,249,GRANITE,30039,GRANITE,30039,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,ALLOW ADULT-USE RECREATIONAL DISPENSARIES,,,,185,GRANITE,30039,GRANITE,30039,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,ALLOW ADULT-USE RECREATIONAL DISPENSARIES,,,,268,GRANITE,30039,GRANITE,30039,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,ALLOW ADULT-USE RECREATIONAL DISPENSARIES,,,,158,GRANITE,30039,GRANITE,30039,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,ALLOW ADULT-USE RECREATIONAL DISPENSARIES,,,,198,GRANITE,30039,GRANITE,30039,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,ALLOW ADULT-USE RECREATIONAL DISPENSARIES,,,,256,GRANITE,30039,GRANITE,30039,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,ALLOW ADULT-USE RECREATIONAL DISPENSARIES,,,,258,GRANITE,30039,GRANITE,30039,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,ALLOW ADULT-USE RECREATIONAL DISPENSARIES,,,,194,GRANITE,30039,GRANITE,30039,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,IMPOSE A 3% LOCAL-OPTION TAX ON NON-MEDICAL MARIJUANA AND NON-MEDICAL MARIJUANA PRODUCTS,,,,369,GRANITE,30039,GRANITE,30039,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,IMPOSE A 3% LOCAL-OPTION TAX ON NON-MEDICAL MARIJUANA AND NON-MEDICAL MARIJUANA PRODUCTS,,,,349,GRANITE,30039,GRANITE,30039,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,IMPOSE A 3% LOCAL-OPTION TAX ON NON-MEDICAL MARIJUANA AND NON-MEDICAL MARIJUANA PRODUCTS,,,,411,GRANITE,30039,GRANITE,30039,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,IMPOSE A 3% LOCAL-OPTION TAX ON NON-MEDICAL MARIJUANA AND NON-MEDICAL MARIJUANA PRODUCTS,,,,298,GRANITE,30039,GRANITE,30039,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,IMPOSE A 3% LOCAL-OPTION TAX ON NON-MEDICAL MARIJUANA AND NON-MEDICAL MARIJUANA PRODUCTS,,,,77,GRANITE,30039,GRANITE,30039,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,IMPOSE A 3% LOCAL-OPTION TAX ON NON-MEDICAL MARIJUANA AND NON-MEDICAL MARIJUANA PRODUCTS,,,,90,GRANITE,30039,GRANITE,30039,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,IMPOSE A 3% LOCAL-OPTION TAX ON NON-MEDICAL MARIJUANA AND NON-MEDICAL MARIJUANA PRODUCTS,,,,100,GRANITE,30039,GRANITE,30039,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,IMPOSE A 3% LOCAL-OPTION TAX ON NON-MEDICAL MARIJUANA AND NON-MEDICAL MARIJUANA PRODUCTS,,,,55,GRANITE,30039,GRANITE,30039,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #1,IMPOSE A 3% LOCAL-OPTION TAX ON MEDICAL MARIJUANA AND MEDICAL MARIJUANA PRODUCTS,,,,260,GRANITE,30039,GRANITE,30039,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #10,IMPOSE A 3% LOCAL-OPTION TAX ON MEDICAL MARIJUANA AND MEDICAL MARIJUANA PRODUCTS,,,,251,GRANITE,30039,GRANITE,30039,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #2,IMPOSE A 3% LOCAL-OPTION TAX ON MEDICAL MARIJUANA AND MEDICAL MARIJUANA PRODUCTS,,,,315,GRANITE,30039,GRANITE,30039,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PRECINCT #9,IMPOSE A 3% LOCAL-OPTION TAX ON MEDICAL MARIJUANA AND MEDICAL MARIJUANA PRODUCTS,,,,212,GRANITE,30039,GRANITE,30039,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
